customAuthorName,title_s,docType_s,primaryDomain_s,openAccess_bool,publicationDate_s,submittedDate_s,instStructName_s,structCountry_s
Christophe Roche,['Synonymy in Terminology: the Contribution of Ontoterminology'],COMM,,False,2010-10,2012-02-29 11:58:13,"['Université Savoie Mont Blanc', 'Université Sorbonne Nouvelle - Paris 3', 'Université Paris Diderot - Paris 7']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,['TOTh 2017 - Terminology & Ontology : Theories and applications'],OUV,scco.ling,False,2018-03-01,2018-07-28 19:07:05,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Dealing with specialised co-text in text mining: Verbal terminological collocations'],COMM,shs.langue,True,2020-07-06,2020-07-21 19:15:13,"['Universidade Nova de Lisboa = NOVA University Lisbon', 'Université Savoie Mont Blanc']","['pt', 'pt', 'pt', 'fr', 'fr']"
Christophe Roche,['Contribution of Ontology to Terminology'],COMM,scco.ling,False,2010,2011-09-11 19:32:37,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['An Ontology of Chinese Ceramic Vases'],COMM,info.info-ai,True,2020,2021-02-12 11:46:58,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['TOTh 2007 : Terminologie et Ontologie : Théories et Applications. Annecy 1er Juin 2007'],COMM,scco.ling,True,2007-06-01,2008-01-11 08:31:22,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"[""Dire n'est pas concevoir""]",COMM,scco.ling,True,2007-07-04,2010-02-09 19:11:57,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"[""Quelle place accorder aux corpus dans la construction d'une terminologie ?""]",COMM,,False,2009-06,2012-02-29 13:49:13,"['Université Sorbonne Nouvelle - Paris 3', 'Université Paris Diderot - Paris 7', 'Université Paris 13', 'Université Paris Diderot - Paris 7', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,['Ontologie : entre terminologie et connaissance de spécialité'],COMM,scco.ling,True,2012-06-14,2015-07-24 19:56:26,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"[""Proposition d'un modèle computationnel du concept pour la Terminologie""]",COMM,info.info-ai,False,2018,2018-07-30 09:13:58,"['Université Savoie Mont Blanc', 'KETRC, Liaocheng University']","['fr', 'fr', 'cn']"
Christophe Roche,"[""Dire n'est pas concevoir""]",COMM,info.info-ai,True,2007,2010-08-17 11:32:44,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Dynamic Modelling and Simulation of Information Systems using Multi-Agent Systems'],COMM,info,False,1994-09,2019-03-12 15:08:13,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontology for Terminology: How to bring terminology to industrial applications in the digital world'],COMM,scco.ling,False,2018-06-16,2018-07-28 19:01:05,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['LexModel – Core Terminology for Lexicography'],UNDEFINED,shs.langue,True,2022-07-20,2022-07-20 18:32:21,"['Universidade Nova de Lisboa = NOVA University Lisbon', 'Université Savoie Mont Blanc']","['pt', 'pt', 'pt', 'fr', 'fr']"
Christophe Roche,"[""Les Principes Terminologiques de l'ISO à l'Ere Numérique"", 'The ISO Terminology Principles in the Digital Age']",PROCEEDINGS,shs.langue,True,2022,2024-01-26 14:46:32,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontological Knowledge Representation'],COMM,info,False,1996-01,2019-03-12 15:22:06,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontologies et inter-opérabilité'],COMM,info,False,1998-04-01,2019-03-12 14:58:31,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontoterminolog for Negociation'],COMM,,False,2010-06,2012-02-29 15:11:37,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Term formation method for Chinese neoterm based on concept model and Chinese attribute-head construction'],COMM,info.info-ai,False,2018,2018-07-29 22:24:24,"['Université Savoie Mont Blanc', 'KETRC, Liaocheng University']","['fr', 'fr', 'cn']"
Christophe Roche,['Terminology or Ontology? A matter of concept'],COMM,scco.ling,True,2020-09-30,2021-02-08 15:38:13,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontologies and Knowledge Representation'],COMM,info,False,1995-10,2019-03-12 15:14:40,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontoterminology: How to unify terminology and ontology into a single paradigm'],COMM,scco.ling,True,2012-05-21,2015-07-26 11:02:10,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['TOTh 2016: Terminology & Ontology : Theories and applications'],OUV,scco.ling,False,2018-06-01,2018-07-28 19:09:51,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"['Ontologies for terminological purposes: the EndoTerm project', 'Ontologies à des fins terminologiques : le projet EndoTerm']",COMM,info,True,2015-11-04,2016-08-18 15:17:05,"['Université Savoie Mont Blanc', 'Universidade Nova de Lisboa = NOVA University Lisbon']","['fr', 'fr', 'pt', 'pt', 'pt']"
Christophe Roche,['BAAL: an agent-oriented language for modelling and simulation'],COMM,info,False,1996-10,2015-09-02 11:41:40,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"['Le tournant ontologique', 'The ontological turn']",COMM,scco.ling,False,2015-02-18,2015-07-24 20:04:17,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontologies for terminological purposes: the EndoTerm project'],COMM,shs.langue,True,2015,2018-07-04 13:27:46,"['Universidade Nova de Lisboa = NOVA University Lisbon', 'Águeda School of Technology and Management - University of Aveiro', 'Université Savoie Mont Blanc']","['pt', 'pt', 'pt', 'pt', 'fr', 'fr']"
Christophe Roche,"[""Proposition d'une ontoterminologie des émotions.""]",COMM,info,False,2023-12-15,2023-09-27 19:07:35,"['Université Paris Dauphine-PSL', 'Université Paris Dauphine-PSL', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,['Formal specification of a multi-agent system architecture for manufacture: the contribution of the pi-calculus'],ART,info,False,2000,2015-09-02 10:18:13,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"[""L'Isagoge de Porphyre"", 'Isagoge by Porphyry']",COMM,scco.ling,True,2011,2016-08-25 18:29:38,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['TOTh 2009 - Terminologie & Ontologie : Théories et applications'],PROCEEDINGS,scco.ling,True,2009-06-04,2016-08-20 18:39:54,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"['Conférence TOTh 2008, Terminologie & Ontologie : Théories et applications']",PROCEEDINGS,scco.ling,True,2008,2016-08-20 11:41:52,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontoterminology of Ancient Greek Garments'],COMM,scco.ling,False,2018-03,2018-11-27 19:07:15,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['A Multi-Agent System Architecture for manufacture: A formal specification with the pi-calculus'],COMM,info,False,1999-05,2015-09-02 11:30:38,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ruthenium-SYNPHOS-Catalyzed Asymmetric Hydrogenations: an Entry to Highly Stereoselective Synthesis of C15-C30 Subunit of Dolabelide A'],ART,chim.orga,True,2008-09-01,2024-07-19 13:14:30,['Ecole Nationale Supérieure de Chimie de Paris - Chimie ParisTech-PSL'],"['fr', 'fr', 'fr', 'fr']"
Christophe Roche,"[""Approches synthétiques du (+)-discodermolide et du dolabélide A par hydrogénation asymétrique à l'aide de complexes chiraux de ruthénium""]",THESE,chim,True,2008-12-19,2009-04-06 08:00:00,N/A,N/A
Christophe Roche,['Gestion collaborative et capitalisation des idées émergentes en innovation'],ART,info,False,2004-03,2019-03-12 13:48:04,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"['Multilingual Thesaurus: The Ontoterminology Approach', ""Thésaurus multilingue : l'approche Ontoterminologique""]",COMM,scco.ling,True,2014-09-06,2016-08-26 09:03:13,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Définition ontologique du terme. Le cas des vêtements de la Grèce antique'],COMM,scco.ling,False,2018-09-27,2018-07-28 18:56:36,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Tedi: a platform for ontologisation of multilingual terminologies for the Semantic Web'],COMM,info.info-ai,False,2018-11-18,2018-09-10 11:37:00,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Saying is not modelling'],COMM,scco.ling,True,2007,2016-08-20 11:01:35,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Terminologie et ontologie'],ART,scco.ling,True,2005,2016-08-19 11:25:27,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Modelling enterprise using concurrent engineering paradigms'],ART,info,False,1997,2015-09-02 10:37:38,"['Université Savoie Mont Blanc', 'Université Joseph Fourier - Grenoble 1', 'Institut National Polytechnique de Grenoble']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,"[""De la variation des usages au consensus terminologique : vers un dictionnaire de l'ingénierie nucléaire""]",COUV,shs.langue,False,2008,2012-10-03 10:46:38,"['Université Sorbonne Nouvelle - Paris 3', 'Université Paris Diderot - Paris 7']","['fr', 'fr', 'fr', 'fr']"
Christophe Roche,['Tedi: a platform for ontologisation of multilingual terminologies for the Semantic Web'],UNDEFINED,info.info-ai,False,2018-07-29,2018-07-29 11:22:18,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontologization of Terminology. A worked example from the domain of ancient Greek dress'],ART,scco.ling,False,2018-06-30,2018-07-28 19:11:26,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"['Multilingual Thesaurus: The Ontoterminology Approach', ""Thésaurus multilingue : l'approche ontoterminologique""]",COMM,scco.ling,True,2014-09-06,2016-02-11 12:11:44,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"['Ontoterminology of Ancient Greek Garments', 'Ontologie des vêtements de la Grèce antique']",COMM,shs.museo,True,2018-03-01,2019-11-10 05:35:29,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['The Role of Conceptual Relations in the Drafting of Natural Language Definitions: an Example from the Biomedical Domain'],COMM,shs.langue,True,2018,2018-07-04 13:57:05,"['Universidade Nova de Lisboa = NOVA University Lisbon', 'Université Savoie Mont Blanc', 'Águeda School of Technology and Management - University of Aveiro']","['pt', 'pt', 'pt', 'fr', 'fr', 'pt']"
Christophe Roche,['La définition des termes : une approche conceptuelle'],UNDEFINED,scco.ling,True,2022-12-30,2022-12-30 20:16:37,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"['Terminology and Ontology for Digital Humanities: The Case of Ancient Greek Dress', 'Terminologie et ontologie pour les humanités numériques : le cas des vêtements de la Grèce antique']",ART,scco.ling,True,2020,2020-07-31 16:31:46,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Revue Ouverte d’Intelligence Artificielle'],ART,info.info-ai,True,2020,2020-09-08 12:02:28,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Should Terminology Principles be re-examined?'],COMM,scco.ling,True,2012-06-19,2015-07-24 19:19:09,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['TOTh 2011 Proceedings - Terminology & Ontology: Theories and applications'],PROCEEDINGS,scco.ling,True,2011-05-26,2016-08-20 20:27:14,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['LRO3: un modèle pour la programmation par objets parallèle'],ART,info,False,1993,2015-09-02 10:12:09,"['Université Savoie Mont Blanc', 'Université Gaston Berger de Saint-Louis Sénégal', 'Institut de Recherche pour le Développement', 'Université Pierre et Marie Curie - Paris 6', ""Institut de la francophonie pour l'informatique"", 'Université Cheikh Anta Diop de Dakar [Sénégal]', 'Université de Caen Normandie', ""École Nationale Supérieure d'Ingénieurs de Caen""]","['fr', 'fr', 'fr', 'sn', 'fr', 'fr', 'cm', 'fr', 'ma', 'sn', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,"[""EAQUE-LRO : génération de systèmes experts : application à des problèmes d'ordonnancement"", 'LRO-EAQUE : expert system generation : application to the scheduling problems']",THESE,info.info-mo,True,1984-07-04,2008-08-18 08:49:51,"['Université Joseph Fourier - Grenoble 1', 'Institut National Polytechnique de Grenoble']","['fr', 'fr', 'fr', 'fr']"
Christophe Roche,['Archaeological classification and ontoterminology: the case of Islamic archaeology of the al-Andalus'],COMM,scco.ling,True,2017-06-08,2018-06-30 15:18:46,"['Université Savoie Mont Blanc', 'Universidade Nova de Lisboa = NOVA University Lisbon']","['fr', 'fr', 'pt', 'pt', 'pt']"
Christophe Roche,['Terminology and Ontology Harmonization: the ISO point of view. Illustration with the ISO 860 Standard'],COMM,info.info-ai,True,2020-11-19,2021-02-08 16:07:58,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Préservation des mémoires numériques : Apports du terme et du concept'],ART,scco.ling,False,2016-06,2016-08-19 10:50:46,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"[""De la variation des usages au consensus terminologique: vers un dictionnaire de l'ingénierie nucléaire""]",COMM,shs.langue,False,2007,2008-04-17 13:57:18,"['Université Sorbonne Nouvelle - Paris 3', 'Université Paris Diderot - Paris 7', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,"['Terminological resources in the digital age', ""Ressources terminologiques à l'ère numérique""]",ART,scco.ling,False,2019-12,2019-11-10 05:54:43,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Knowledge-based terminological e‑dictionaries: The EndoTerm and al-Andalus Pottery projects'],ART,scco.ling,False,2019-12,2019-11-10 06:05:20,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontological definition'],COUV,scco.ling,False,2015-03-13,2015-07-21 08:20:46,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['RIO: a framework for ontological knowledge representation'],COMM,info,False,1995-11,2019-03-12 15:17:54,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['A generic-binary relation system for Knowledge-Based Systems'],COMM,info,False,1995-01,2019-03-12 15:11:46,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Implementing a reflective concurrent object-oriented architecture with the pi-calculus'],COMM,info,False,1996-02,2015-09-02 12:00:20,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Définition du terme vs. définition du concept : pour une diversité langagière et une conceptualisation commune.'],COMM,scco.ling,False,2009,2011-09-11 19:06:47,"['Université Sorbonne Nouvelle - Paris 3', 'Université Paris Diderot - Paris 7', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,['Transparency of Chinese Acupuncture and Moxibustion Terms: A Resource for Scientific Research and Collaboration'],COMM,info.info-ai,False,2018,2018-07-29 22:35:31,"['Université Savoie Mont Blanc', 'KETRC, Liaocheng University', 'Beijing University of Chinese Medicine']","['fr', 'fr', 'fr', 'cn']"
Christophe Roche,['Ontoterminology meets Lexicography: the Multimodal Online Dictionary of Endometriosis (MODE)'],COMM,shs.langue,True,2016,2018-07-04 13:52:21,"['Universidade Nova de Lisboa = NOVA University Lisbon', 'Université Savoie Mont Blanc', 'Águeda School of Technology and Management - University of Aveiro']","['pt', 'pt', 'pt', 'fr', 'fr', 'pt']"
Christophe Roche,['TOTh 2012: Terminology & Ontology : Theories and applications'],OUV,scco.ling,False,2017-11-01,2018-07-28 19:15:11,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['LESS Can Indeed Be More: Linguistic and Conceptual Challenges in the Age of Interoperability'],COMM,shs.langue,True,2016,2018-07-04 13:48:30,"['Université Savoie Mont Blanc', 'Águeda School of Technology and Management - University of Aveiro', 'Universidade Nova de Lisboa = NOVA University Lisbon']","['fr', 'fr', 'pt', 'pt', 'pt', 'pt']"
Kavé Salamatian,['LLM-centric pipeline for information extraction from invoices'],COMM,info,True,2024-11-26,2024-11-08 09:15:07,"['Université Savoie Mont Blanc', 'Cegedim']","['fr', 'fr', 'fr']"
Kavé Salamatian,['Combining Filtering and Statistical Methods for Anomaly Detection'],COMM,info,False,2005-10,2017-03-14 10:47:29,['Université Pierre et Marie Curie - Paris 6'],"['fr', 'fr', 'fr', 'fr']"
Kavé Salamatian,['A new analytic approach to evaluation of Packet Error Rate in the fading channels'],COMM,info,False,2005-05,2017-03-13 16:06:39,['Université Pierre et Marie Curie - Paris 6'],"['fr', 'fr', 'fr', 'fr']"
Kavé Salamatian,['On the capacity of multiple input erasure relay channels: The Non-degraded case'],COMM,info,False,2005-09,2017-03-13 16:02:28,['Université Pierre et Marie Curie - Paris 6'],"['fr', 'fr', 'fr', 'fr']"
Kavé Salamatian,['Fast Online Packet Classification With Convolutional Neural Network'],ART,info.info-ni,False,2021-12,2022-07-10 19:59:14,['Université Savoie Mont Blanc'],"['cn', 'cn', 'fr', 'fr']"
